id,name,description,maintain_stock,quantity,condition,warranty,created_at,updated_at,sort_order,disabled,reorder_at,taxable,upc_code,pdf,discount_percent,warranty_template_id,qb_item_id,vendor_id,desired_stock_level,notes,tax_rate_id,physical_location,xero_item_id,serialized,long_description,woo_description,woo_long_description,canonical_product_id,one_time_use,upsell_products,upsell_categories,is_shipping_product,nonbillable_time,delete,price_retail,price_cost,price_wholesale,category_path,vendor,JB Hi-Fi-SKU,Ubiquiti Warehouse-SKU,Asus-SKU,Leader Systems-SKU,Ebay-SKU,PC Case Gear-SKU,Edsys-SKU,MSY Balcatta-SKU,MSY Cannington-SKU,L&H Group-SKU,Ingram Micro-SKU,ACA Pacific-SKU,Bunnings-SKU,MM Electrical Merchandising-SKU,FairTel (Supplier)-SKU,PSA Parts-SKU,Sektor-SKU,Office Works-SKU,Synnex-SKU,serial_numbers
10593806,OTG Type C,USB Type C to USB Type A OTG,true,0,New,,2019-12-17 17:42:08 +0800,2022-11-15 15:17:58 +0800,,false,1,true,CBTL-UC400,"",,18086,3696949,,2,"",37894,"",,false,,,,,false,[],[],,,"",19.95,8.8,0.0,Hardware;Computer;Peripherals and Cables;Cables,Leader Systems,,,,,,,,,,,,,,,,,,,,
10684139,Draytek 2926 Dual WAN,Draytek Vigor2926 Dual WAN Gigabit Broadband Router Firewall load-balancing 50xVPNs 2xGigabit WAN 4xGigabit LAN 3G/4G USB 16xVLAN IPv6 & IPv4 2yr wty~MOD-DV2925 ,true,0,New,,2020-01-07 00:10:58 +0800,2022-11-15 15:33:38 +0800,1,false,0,true,"","",,18086,3415653,,1,"",37894,"",,true,,,,,false,[],[],,,"",590.0,379.5,475.0,"Hardware;Networking;Firewall, Router, Modem",Leader Systems,,,,MOD-DV2926,,,,,,,,,,,,,,,,""
10698952,NVR monitor,NVR monitor,false,0,New,,2020-01-13 13:12:12 +0800,2022-11-15 09:37:07 +0800,,false,,true,,"",,,3415867,,,,37894,,,false,,,,,false,[],[],,,"",0.0,0.0,0.0,MSP Bundles,,,,,,,,,,,,,,,,,,,,,
10701058,Motherboard order,Motherboard special order,true,0,New,,2020-01-14 10:39:30 +0800,2022-11-15 12:44:12 +0800,,false,,true,MBG-H81M-DS2,"",,18086,3415418,,,"",37894,"",,true,,,,,false,[],[],,,"",0.0,94.6,0.0,Hardware;Computer;Internal Components;Motherboard,Leader Systems,,,,,,,,,,,,,,,,,,,,""
10704252,enDURO i5 1TB 16GB AIO,enDURO AIO 27″ i5-13400 16GB 1TB M.2 W11P + 5Mp WebCam,true,0,New,,2020-01-15 07:59:55 +0800,2025-10-09 09:32:52 +0800,,false,1,true,EDAIOI5271TB16,"",,21614,3415393,,2,"",37894,"",,true,,,,,false,[],[],,,"",1959.0,1474.0,0.0,Hardware;Computer;AiO,Edsys,,,,,,,EDAIOI5275,,,,,,,,,,,,,""
10704253,EDAIOI3242,"enDURO All-in-one, i3 8100, 250GB SSD, 8GB RAM, 24"" LED, Windows 10 Pro",true,0,New,,2020-01-15 08:03:40 +0800,2022-11-15 14:43:41 +0800,,false,,true,EDAIOI3242,"",,21614,3415393,,,"",37894,"",,true,,,,,false,[],[],,,"",1699.0,1087.9,0.0,Hardware;Computer;AiO,Edsys,,,,,,,,,,,,,,,,,,,,""
10705340,Unifi Switch 48 port,Ubiquiti UniFi 48-port Managed Gigabit Switch with SFP ,true,0,New,,2020-01-15 12:50:34 +0800,2022-11-15 15:43:12 +0800,,false,,true,NHU-US-48,"",,18086,3696960,,,"",37894,"",,true,,,,,false,[],[],,,"",869.0,602.8,0.0,Hardware;Networking;Switch,Leader Systems,,,,NHU-US-48,,,,,,,,,,,,,,,,""
10711049,Microsoft Teams Essentials,Microsoft Teams Essentials Annual,false,0,"",,2020-01-17 17:30:39 +0800,2025-01-13 14:28:50 +0800,,false,,true,"","",,47832,3706057,,,"",37894,"",,false,,,,,false,[],[],,,"",84.0,62.0,0.0,Software;Subscription 365,Leader Systems,,,,,,,,,,,,,,,,,,,,
10711056,Micorosft 365 SP P1,Microsoft 365 SharePoint Online (Plan 1)  - Subscription per user (1TB of online storage with OneDrive or SharePoint),false,0,New,,2020-01-17 17:36:17 +0800,2024-10-31 11:55:11 +0800,,false,,true,"","",,47832,3706057,,,"",37894,"",,false,,,,,false,[],[],,,"",113.0,83.67,14.67,Software;Subscription 365,Synnex,,,,,,,,,,,,,,,,,,,,
10714744,Office 365 E3,Office 365 E3  - Subscription per user,false,0,New,,2020-01-19 18:37:22 +0800,2023-08-31 12:54:34 +0800,,false,,true,"","",,47833,3706057,,,"",37894,"",,false,,,,,false,[],[],,,"",583.0,371.43,30.71,Software;Subscription 365,Synnex,,,,,,,,,,,,,,,,,,,,
10808666,Workshop - ITBS,Workshop labour,false,0,New,,2020-01-25 19:31:45 +0800,2026-01-23 15:30:38 +0800,,false,,true,"","",,,4547168,,,"",37894,"",,false,,,,,false,[],[],,,"",220.0,0.0,0.0,Labour;Labour  - Workshop,,,,,,,,,,,,,,,,,,,,,
10817658,Laptop Charger - Various, Laptop Charger - various,true,3,New,,2020-01-29 13:22:13 +0800,2025-11-06 14:22:23 +0800,,false,,true,NB-AC-90A,"",,,3696950,,,"",37894,Universal: A04 / Usb C: A05,,true,,,,,false,[],[],,,"",70.0,41.8,0.0,Hardware;Computer;Peripherals and Cables;Chargers,,,,,NAO-NB-AC-90A,,,,,,,,,,,,,,,,"OA9012566,OA9013200,OA9013201"
10836235,Headset Order,Headset / Earphone Order,true,1,New,,2020-02-05 14:57:45 +0800,2025-07-29 08:41:22 +0800,,false,,true,6923520241941,"",,,3696949,,,"",37894,Edifier Headphones: F49,,true,,,,,false,[],[],,,"",89.95,52.8,0.0,Hardware;Computer;Peripherals and Cables;Cables,,,,,SPE-X3PRO-BLACK,,,,,,,,,,,,,,,,2682000536405
10836273,Edsys Labour WSM,"Workstation / Desktop PC?s ? Minor Intervention Replacement of: Fans, CPU Fan & Heat-sink, Cables, Floppy Drive, Optical Drive, USB Ports & Multi-card Reader. Re-seat: RAM & Cards.",false,0,New,,2020-02-05 16:09:52 +0800,2022-11-15 09:36:59 +0800,,false,,true,,"",,,3415766,,,,37894,,,false,,,,,false,[],[],,,"",60.5,0.0,0.0,Edsys,,,,,,,,,,,,,,,,,,,,,
10836274,Edsys Labour WS,Workstation / Desktop PC?s ? Standard,false,0,New,,2020-02-05 16:10:19 +0800,2022-11-15 09:36:59 +0800,,false,,true,,"",,,3415766,,,,37894,,,false,,,,,false,[],[],,,"",99.0,0.0,0.0,Edsys,,,,,,,,,,,,,,,,,,,,,
10836275,Edsys Labour SM,"Server?s ? Minor Intervention Replacement of: Fans, CPU Fan & Heat-sink, Cables, Floppy Drive, Optical Drive, USB Ports & Multi-card Reader. Re-seat: RAM & Cards.",false,0,New,,2020-02-05 16:11:03 +0800,2022-11-15 09:36:59 +0800,,false,,true,,"",,,3415766,,,,37894,,,false,,,,,false,[],[],,,"",132.0,0.0,0.0,Edsys,,,,,,,,,,,,,,,,,,,,,
10836276,Edsys Labour S,Server?s ? Standard,false,0,New,,2020-02-05 16:11:41 +0800,2022-11-15 09:36:59 +0800,,false,,true,,"",,,3415766,,,,37894,,,false,,,,,false,[],[],,,"",176.0,0.0,0.0,Edsys,,,,,,,,,,,,,,,,,,,,,
10836277,Edsys Labour Call Out,On-Site Call out Fee Max 50km one way (100km return) from service agent?s premises.,false,0,New,,2020-02-05 16:14:18 +0800,2022-11-15 09:36:59 +0800,,false,,true,,"",,,3415766,,,,37894,,,false,,,,,false,[],[],,,"",22.0,0.0,0.0,Edsys,,,,,,,,,,,,,,,,,,,,,
10909489,Custom PC,Custom PC,true,0,New,,2020-02-13 11:51:37 +0800,2025-01-30 17:21:48 +0800,,false,,true,"","",,21614,3415637,,,"",37894,"",,true,,,,,false,[],[],,,"",0.0,1464.1,0.0,Hardware;Computer;Tower,Edsys,,,,USSUN-P2M04M00,,,,,,,,,,,,,,,,""
10911541,Mouse Pad,Mouse Pad / Mat,true,0,New,,2020-02-14 14:27:21 +0800,2023-12-12 16:31:43 +0800,,false,1,true,6956745160018,"",,18086,3696952,,5,"",37894,"",,false,,,,,false,[],[],,,"",19.95,7.7,0.0,Hardware;Computer;Peripherals and Cables;KB/M,,,,,MABT-MP01-3,,,,,,,,,,,,,,,,
10915549,PC Parts (parts only),Laptop Parts (parts only),true,0,New,,2020-02-17 12:07:06 +0800,2025-06-23 16:27:38 +0800,,false,,true,"","",,,3742501,,,"",37894,Asus charger: A01,,true,,,,,false,[],[],,,"",59.95,0.0,0.0,Hardware;Computer;Laptop;Laptop Parts,,,,,MIRP-EV250,,,,,,,,,,,,,,,,""
10953571,500GB NVMe M.2 SSD,M.2 500GB SSD,true,1,New,,2020-03-01 12:33:37 +0800,2025-08-12 16:32:11 +0800,,false,1,true,"","",,18624,3415435,,2,"",37894,"",,true,,,,,false,[],[],,,"",175.0,134.98,157.5,Hardware;Computer;Internal Components;SSD ,Leader Systems,,,,HBS-970EP-M2-500GB,,,,,,,,,,,,,,,,S4EVNZFN406161
10953582,Monitor Stand ,AOC H241 75/100mm 4-Way Height Adjustable Stand - 2.7-3.7kg,true,0,New,,2020-03-01 12:54:21 +0800,2025-11-28 17:45:24 +0800,,false,1,true,"","",,18086,3696953,,2,"",37894,"",,true,,,,,false,[],[],,,"",75.0,38.5,50.0,Hardware;Computer;Peripherals and Cables;Monitor,Leader Systems,,,,MNAO-H241,,,,,,,,,,,,,,,,""
10954925,AiO Order,Special Order AiO ( not parts ),true,0,New,,2020-03-02 14:20:12 +0800,2022-11-15 14:43:49 +0800,,false,,true,"","",,18086,3415393,,,"",37894,"",,true,,,,,false,[],[],,,"",1800.0,1349.7,0.0,Hardware;Computer;AiO,Leader Systems,,,,,,,,,,,,,,,,,,,,""
11033795,Remote Access,Remote Access Agent Monthly Subscription,false,0,New,,2020-03-23 16:24:27 +0800,2022-12-02 13:40:41 +0800,,false,,true,"","",,,3415759,,,"",37894,"",,false,,,,,false,[],[],,,"",10.0,7.0,0.0,Software;Other Software,,,,,,,,,,,,,,,,,,,,,
11048843,USB Type-A to Type-B 2m,USB 2.0 Cable 2m A to B Transparent Metal Sheath,true,2,New,,2020-03-30 13:04:06 +0800,2025-11-17 11:38:21 +0800,,false,4,true,9320200600611,"",,18086,3938997,,10,"",37894,"1M - B09, 2M - C23",,false,,,,,false,[],[],,,"",10.95,2.75,0.0,Hardware;Computer;Peripherals and Cables;Cables,Leader Systems,,,,CBAT-USB-AB-2M,,,,,,,,,,,,,,,,
11093926,UniFi Switch 48-port PoE+,"Ubiquiti UniFi 48-port Managed Gigabit Layer2 switch, 48x Gigabit Ethernet Ports w/ 32x 802.3at POE+, 4x SFP Port Touch Display 195W",true,0,New,,2020-04-14 14:34:12 +0800,2024-11-08 16:06:14 +0800,,false,,true,NHU-USW-48-POE,"",,18086,3696960,,,"",37894,"",,true,,,,,false,[],[],,,"",1459.0,1104.4,0.0,Hardware;Networking;Switch,Leader Systems,,,,NHU-USW-48-POE,,,,,,,,,,,,,,,,""
11195727,365 Backup,"Backup for Office365 - Exchange, SharePoint, Teams, OneDrive.",false,0,New,,2020-05-05 19:27:57 +0800,2022-11-23 15:40:39 +0800,,false,,true,"","",,,3706057,,,"",37894,"",,false,,,,,false,[],[],,,"",6.0,2.0,0.0,Software;StorageCraft,,,,,,,,,,,,,,,,,,,,,
11201379,DisplayPort 2m,DisplayPort DP Cable 2m - 20 pins Male to Male 1.2V 30AWG Gold Plated Assembly type Black PVC Jacket RoHS,true,12,New,,2020-05-07 15:37:16 +0800,2025-10-02 12:44:41 +0800,,false,,true,9320300512296,"",,18086,3696949,,,"",37894,D44,,false,,,,,false,[],[],,,"",24.95,9.35,0.0,Hardware;Computer;Peripherals and Cables;Cables,Leader Systems,,,,CBAT-DP-MM-2M,,,,,,,,,,,,,,,,
11209782,TP-Link SG2452,TP-Link T1600G-52TS (TL-SG2452) JetStream 48-Port Gigabit Smart Switch with 4 SFP Slots 104Gbps L2+ Feature,true,0,New,,2020-05-12 12:04:56 +0800,2022-11-15 15:43:33 +0800,,false,,true,"","",,18086,3696960,,,"",37894,"",,true,,,,,false,[],[],,,"",699.0,458.7,599.0,Hardware;Networking;Switch,Leader Systems,,,,NWTL-SG2452,,,,,,,,,,,,,,,,""
11209954,Bit Titan,Bit Titan User Migration Bundle,true,0,New,,2020-05-12 15:51:18 +0800,2022-11-15 12:57:29 +0800,,false,,true,"","",,18086,3696967,,,"",37894,"",,false,,,,,false,[],[],,,"",45.0,25.0,0.0,Software;Hosting,,,,,,,,,,,,,,,,,,,,,
11274195,NAS Order,Special order NAS,true,0,New,,2020-05-20 11:31:01 +0800,2025-11-07 16:51:22 +0800,,false,,true,4711174725991,"",,,3696959,,,"",37894,"",,true,,,,,false,[],[],,,"",0.0,896.5,0.0,Hardware;Networking;Other Network,,,,,BASY-DS425+,,,,,,,,,,,,,,,,""
11294196,"HP 255 G9 15.6"" Laptop","HP 255 G9 15.6"" FHD AMD Ryzen R5-5625U 16GB 512GB SSD Windows 11 Home AMD Radeon Graphics WIFI6E LAN BT Camera USB HDMI 1YR OS 1.7kg",true,0,New,,2020-05-25 17:36:32 +0800,2025-03-06 17:15:16 +0800,,false,,true,198415057976,"",,18086,3415463,,,"",37894,F50,,true,,,,,false,[],[],,,"",1069.0,746.9,0.0,Hardware;Computer;Laptop,Leader Systems,,,,,,,NBHP-255-R516512G9,,,,,,,,,,,,,""
11316587,NanoSwitch,Ubiquiti NanoSwitch with four Gigabit Ethernet ports,true,0,New,,2020-06-02 17:32:48 +0800,2022-11-15 15:43:45 +0800,,false,0,true,817882021708,"",,18086,3696960,,1,"",37894,L101,,true,,,,,false,[],[],,,"",109.0,60.25,0.0,Hardware;Networking;Switch,Leader Systems,,,,NHU-N-SW,,,,,,,,,,,,,,,,""
11335501,Triple Monitor Mount,"Triple Monitor Mount for 13-27"" Monitors",true,0,New,,2020-06-09 14:00:57 +0800,2023-08-01 13:02:40 +0800,,false,,true,MABT-LDT06-C03,"",,18086,3696953,,,"",37894,"",,true,,,,,false,[],[],,,"",209.0,132.0,147.25,Hardware;Computer;Peripherals and Cables;Monitor,Leader Systems,,,,MABT-LDT06-C03,,,,,,,,,,,,,,,,""
11337650,Microsoft 365 Plan 2,Microsoft 365 Exchange Online P2 - Subscription per user (1x 100GB Mailbox including back-up),false,0,New,,2020-06-10 11:31:53 +0800,2024-06-05 13:23:09 +0800,,false,,true,Microsoft 365 Plan 2,"",,47833,3706057,,,"",37894,"",,false,,,,,false,[],[],,,"",199.0,113.77,11.7,Software;Subscription 365,Synnex,,,,,,,,,,,,,,,,,,,,
11438840,Avast Monthly,Avast - 1 month ,true,0,New,,2020-06-18 16:24:37 +0800,2022-12-13 15:40:09 +0800,,false,,true,"","",,18086,3722982,,,"",37894,"",,false,,,,,false,[],[],,,"",4.0,1.5,3.0,Software;Anti-Virus,,,,,,,,,,,,,,,,,,,,,
11438909,EdgeRouter 6,Ubiquiti EdgeRouter 12 - 10-Port Gigabit Router with PoE Passthrough and 2 SFP Ports,true,0,New,,2020-06-18 17:55:17 +0800,2022-11-15 15:33:48 +0800,,false,,true,NHU-ER-6P,"",,18086,3415653,,,"",37894,"",,true,,,,,false,[],[],,,"",539.0,346.5,443.0,"Hardware;Networking;Firewall, Router, Modem",Leader Systems,,,,,,,,,,,,,,,,,,,,""
11483990,1TB NVMe M.2 SSD,"Samsung 970 EVO PLUS M.2 1TB MLC V-NAND NVME 3-bit MLC 3,500MB/s 2,300MB/s, 370K/500K IOPS, 150TBW 5 Years Warranty",true,0,New,,2020-07-01 14:41:45 +0800,2025-11-25 12:52:40 +0800,,false,0,true,8801643628086,"",,18624,3415435,,1,"",37894,"",,true,,,,,false,[],[],,,"",357.0,224.03,0.0,Hardware;Computer;Internal Components;SSD ,Leader Systems,,,,HBS-970EP-M2-1TB,,,,,,,,,,,,,,,,""
11487083,UPS 2000VA,UPS 2000 (Tower) 2000VA,true,0,New,,2020-07-02 20:53:37 +0800,2025-09-18 16:15:18 +0800,,false,,true,NPE-2000-LCD-AU,"",,21614,3758541,,,"",37894,"",,true,,,,,false,[],[],,,"",559.0,364.1,280.0,"Hardware;Power, UPS",ACA Pacific,,,,,,,,,,,,NPE-2000-LCD-AU,,,,,,,,""
11488645,Mini DisplayPort DP to HDMI Cable 5m,Mini DisplayPort DP to HDMI Cable 5m - 20 pins Male to 19 pins Male Gold plated RoHS,true,2,New,,2020-07-03 12:31:17 +0800,2024-09-18 15:37:37 +0800,,false,2,true,9320301002833,"",,18086,3696949,,5,"",37894,C31,,false,,,,,false,[],[],,,"",29.95,11.33,0.0,Hardware;Computer;Peripherals and Cables;Cables,Leader Systems,,,,CBAT-MINIDPHDMI-5,,,,,,,,,,,,,,,,
11491523,Malwarebytes Premium,Malwarebytes Premium,true,0,New,,2020-07-04 23:23:45 +0800,2022-11-15 09:37:07 +0800,,false,,true,,"",,18086,3415784,,,,37894,,,true,,,,,false,[],[],,,"",59.95,0.0,0.0,Software;Anti-Virus,,,,,,,,,,,,,,,,,,,,,""
11545092,Miscellaneous,misc,false,0,New,,2020-07-10 12:45:11 +0800,2024-03-21 12:58:42 +0800,,false,,true,"","",,,3415673,,,"",37894,"",,false,,,,,false,[],[],,,"",49.95,25.3,0.0,Hardware;Computer,,,,,NHU-G3-FLEX-PWM-WT,,,,,,,,,,,,,,,,
11561943,Misc - Cables,Misc - Cables,true,0,New,,2020-07-16 21:46:27 +0800,2025-01-03 11:07:18 +0800,,false,2,true,"","",,,3696958,,5,"",37894,"",,false,,,,,false,[],[],,,"",14.95,57.2,0.0,Hardware;Networking;Network Cables,,,,,CB8W-RC-3078C7-OEM,,,,,,,,,,,,,,,,
11594486,Exclaimer - Monthly,Exclaimer Cloud,false,0,New,,2020-07-28 10:20:57 +0800,2024-02-21 13:52:58 +0800,,false,,true,"","",,,3415867,,,"",37894,"",,false,,,,,false,[],[],,,"",2.15,1.95,0.0,MSP Bundles,,,,,,,,,,,,,,,,,,,,,
11609217,Misc SHHW,Misc Hardware and refurb,false,0,New,,2020-07-31 15:22:30 +0800,2022-11-15 09:36:59 +0800,,false,,true,,"",,,3415673,,,,37894,,,false,,,,,false,[],[],,,"",0.0,0.0,0.0,Hardware,,,,,,,,,,,,,,,,,,,,,
11631835,Cat6gel,Cat6 Gell Filled Cable per meter,true,0,New,,2020-08-10 16:02:07 +0800,2024-07-01 18:15:24 +0800,,false,,true,,"",,,3415354,,0,,37894,,,false,,,,,false,[],[],,,"",2.96,1.65,0.0,Hardware;Cabling,L&H Group,,,,,,,,,,,,,,,,,,,,
11640635,"Asus 17"" i5 8GB 5000GB","Asus Vivobook 17 17.3"" FHD i5-10210U 8GB 512GB SSD+1TB HDD WIN10 HOME HDMI UHD Graphics 2.3kg 1YR WTY SILVER W10H",true,0,New,,2020-08-13 13:10:31 +0800,2022-11-15 14:58:09 +0800,,false,,true,"","",,18086,3415463,,,"",37894,"",,true,,,,,false,[],[],,,"",1699.0,1274.9,1486.0,Hardware;Computer;Laptop,Leader Systems,,,,,,,,,,,,,,,,,,,,""
11645660,CloudBerry 365,CloudBerry Managed 365 Backup Annual Subscription,true,0,New,,2020-08-16 15:53:24 +0800,2022-11-23 16:09:20 +0800,,false,,true,"","",,18086,3706057,,,"",37894,"",,false,,,,,false,[],[],,,"",60.0,33.7,0.0,Software;Other Software,,,,,,,,,,,,,,,,,,,,,
11659351,UPS Order,Special Order UPS,true,0,New,,2020-08-21 11:34:33 +0800,2024-06-14 14:50:15 +0800,,false,1,true,9346909000118,"",,,3758541,,1,"",37894,"",,true,,,,,false,[],[],,,"",254.0,360.8,0.0,"Hardware;Power, UPS",,,,,UPPS-G750,,,,,,,,,,,,,,,,""
11659511,OhPhish Gold,OhPhish Gold,true,0,New,,2020-08-21 15:12:17 +0800,2022-11-15 09:37:07 +0800,,false,,true,OHP-GOL-0-100-SA,"",,18086,3415808,,,,37894,,,false,,,,,false,[],[],,,"",100.0,261.48,0.0,Software;Other Software,ACA Pacific,,,,,,,,,,,,OHP-GOL-0-100-SA,,,,,,,,
11662008,MSP Package,Fixed Fee IT Remote Support Agreement,false,0,New,,2020-08-22 16:03:52 +0800,2023-01-23 21:49:35 +0800,,false,,true,"","",,,3415866,,,"",37894,"",,false,,,,,false,[],[],,,"",175.0,70.0,0.0,MSP Bundles,,,,,,,,,,,,,,,,,,,,,
11693687,MSP - Onsite - Project,Onsite IT project labour,false,0,New,,2020-08-28 23:30:51 +0800,2023-02-01 16:38:00 +0800,,false,,true,,"",,,3415752,,,,37894,,,false,,,,,false,[],[],,,"",176.0,0.0,0.0,Labour;Labour - Onsite,,,,,,,,,,,,,,,,,,,,,
11693688,MSP - Remote - Project,Remote IT project labour or out of scope,false,0,New,,2020-08-28 23:31:14 +0800,2023-03-13 09:32:58 +0800,,false,,true,"","",,,3415768,,,"",37894,"",,false,,,,,false,[],[],,,"",176.0,0.0,0.0,Labour;Labour - Remote,,,,,,,,,,,,,,,,,,,,,
11704270,MSP - Onsite,In Scope Onsite IT labour business desktop support,false,0,New,,2020-09-02 09:57:27 +0800,2023-02-01 16:38:13 +0800,,false,,true,,"",,,3415864,,,,37894,,,false,,,,,false,[],[],,,"",176.0,0.0,0.0,Labour;MSP,,,,,,,,,,,,,,,,,,,,,
11728039,Thin Client,Thin Client,true,0,New,,2020-09-12 09:51:32 +0800,2023-10-24 16:59:52 +0800,,false,,true,"","",,18086,3415637,,,"",37894,"",,true,,,,,false,[],[],,,"",1009.0,707.3,0.0,Hardware;Computer;Tower,Ingram Micro,,,,,,,,,,,,,,,,,,,,""
11765680,MSSP Business Package,MSSP Business Package,false,0,New,,2020-09-23 11:23:41 +0800,2022-11-15 09:37:07 +0800,,false,,true,,"",,18086,3415867,,,,37894,,,false,,,,,false,[],[],,,"",137.5,50.0,0.0,MSP Bundles,,,,,,,,,,,,,,,,,,,,,
11765850,Computer Order,Special Order Computer ( not parts ),true,0,New,,2020-09-23 15:55:45 +0800,2025-10-14 16:12:55 +0800,,false,,true,"","",,21614,3415637,,,"",37894,"",,true,,,,,false,[],[],,,"",979.0,81.4,0.0,Hardware;Computer;Tower,Leader Systems,,,,,,,,,,,,,,,,,,,,""
11803394,SSL Certificate,SSL Certificate purchase or renewal,true,0,New,,2020-09-29 09:28:57 +0800,2023-09-11 09:07:06 +0800,,false,,true,"","",,18086,3714135,,,"",37894,"",,false,,,,,false,[],[],,,"",149.0,69.0,0.0,Software;Other Software,,,,,,,,,,,,,,,,,,,,,
11928258,Arista z4,Arista z4 Firewall hardware appliance with 1YR Warranty,true,6,New,,2020-10-15 11:47:10 +0800,2025-10-15 09:38:24 +0800,,false,,true,"","",,21614,3938548,,,"",37894,"",,true,,,,,false,[],[],,,"",1049.0,220.0,0.0,"Hardware;Networking;Firewall, Router, Modem",Untangle - SINT,,,,,,,,,,,,,,,,,,,,"0123DPA00010001,0821D0A0002012,0522D0A0001094,0123D0A00010013,0721D0A0002013,0123D0A00010009"
11928259,Untangle NG Complete,Untangle Software - NG Firewall Complete Up to 12 Authorised - 12 month subscription,true,0,New,,2020-10-15 11:48:36 +0800,2024-09-04 10:31:48 +0800,,false,,true,"","",,18086,3978315,,,"",37894,"",,true,,,,,false,[],[],,,"",449.0,291.72,0.0,Software;Firewall Subscription,Untangle - SINT,,,,,,,,,,,,,,,,,,,,""
11931514,Fingbox,Fingbox,true,0,New,,2020-10-16 16:11:00 +0800,2022-11-15 15:38:46 +0800,,false,,true,"","",,18086,3696959,,,"",37894,"",,true,,,,,false,[],[],,,"",200.0,163.58,0.0,Hardware;Networking;Other Network,ACA Pacific,,,,,,,,,,,,,,,,,,,,""
12100948,DisplayPort DP to DVI-D,DisplayPort DP to DVI-D Male to Male Cable 2m 24+1 Gold plated Supports video resolutions up to 1920x1200/1080P Full HD @60Hz,true,0,New,,2020-10-28 11:05:30 +0800,2025-11-28 17:39:02 +0800,,false,1,true,9320422519746,"",,18086,3696949,,5,"",37894,B20,,false,,,,,false,[],[],,,"",35.95,11.65,0.0,Hardware;Computer;Peripherals and Cables;Cables,Leader Systems,,,,CBAT-DPDVI-2,,,,,,,,,,,,,,,,
12448404,ToughSwitch 5port ,Ubiquiti ToughSwitch 5port PoE Gigabit Managed Switch,true,0,New,,2020-11-18 15:50:52 +0800,2025-11-28 17:40:02 +0800,,false,,true,NHU-TS-5-POE,"",,18086,3696960,,,"",37894,L100,,true,,,,,false,[],[],,,"",199.0,0.0,169.1,Hardware;Networking;Switch,Leader Systems,,,,,,,,,,,,,,,,,,,,""
12452368,HP ProBook 440,"HP Probook 440 G9,14″ FHD i5-1235U
16GB DDR4, 512GB PCIe NVMe SSD
W11P Downgrade to W10P
WebCam
Fingerprint Sensor
Intel AX211 Wi-Fi 6E 160MHz +BT 5.3 WLAN
LAN port",true,0,New,,2020-11-19 21:54:28 +0800,2023-10-24 15:54:50 +0800,,false,,true,NBHP-450G7-I5V3,"",,18086,3415463,,,"",37894,Showroom,,true,,,,,false,[],[],,,"",1509.0,1153.9,0.0,Hardware;Computer;Laptop,Leader Systems,,,,NBHP-450G7-I5V3,,,,,,,,,,,,,,,,""
12477433,Thunderbolt 3 USB Type-C to USB Type-C 3.1,Astrotek Thunderbolt 3 USB Type-C to USB Type-C 3.1 Adapter Charger Cable 0.7m - Male to Male with Mini Coax wire support 40Gbps passive chipset,true,1,9320655201937,,2020-11-25 13:54:51 +0800,2025-10-07 11:11:42 +0800,,false,,true,9320655201937,"",,,3415520,,,"",,B14,,false,,,,,true,[],[],,,"",59.95,31.9,0.0,Hardware;Cabling,,,,,CBAT-TB3-0.7,,,,,,,,,,,,,,,,
12552935,Hosting Services,Annual Hosting Services (CPanel/DNS/Website/Etc),true,0,New,,2020-12-01 22:40:46 +0800,2023-09-07 16:11:01 +0800,,false,,true,"","",,,3714135,,,"",37894,"",,false,,,,,false,[],[],,,"",149.0,36.0,0.0,Software;Hosting,,,,,,,,,,,,,,,,,,,,,
12954435,ProofPoint Essentials,ProofPoint Essentials,true,0,New,,2020-12-28 12:15:44 +0800,2022-12-13 15:41:37 +0800,,false,,true,"","",,,3722983,,,Unit = per mailbox,37894,"",,false,,,,,false,[],[],,,"",7.0,3.63,0.0,MSP Bundles,,,,,,,,,,,,,,,,,,,,,
12954436,Microsoft 365 BP,"Microsoft 365 Business Premium - Subscription per user (1x 50GB Mailbox, 5x Office Programs, 1TB OneDrive, inTune, Threat Prevention)Including Backup for Exchange, Teams, OneDrive and SharePoint.",false,0,New,,2020-12-28 12:17:57 +0800,2025-09-12 11:57:44 +0800,,false,,true,Microsoft 365 BP,"",,47833,3706057,,,"",37894,"",,false,,,,,false,[],[],,,"",506.0,336.85,20.12,Software;Subscription 365,Synnex,,,,,,,,,,,,,,,,,,,,
12954437,ThreatLocker,ThreatLocker,false,0,New,,2020-12-28 12:19:03 +0800,2022-11-15 09:37:07 +0800,,false,,true,,"",,,3415867,,,,37894,,,false,,,,,false,[],[],,,"",12.0,5.7,0.0,MSP Bundles,,,,,,,,,,,,,,,,,,,,,
12954438,Keeper Enterprise,Keeper Enterprise,false,0,New,,2020-12-28 12:19:52 +0800,2023-12-14 12:31:30 +0800,,false,,true,"","",,,4092289,,,"",37894,"",,false,,,,,false,[],[],,,"",9.0,4.95,0.0,MSP Bundles,,,,,,,,,,,,,,,,,,,,,
13016061,Mobile Phone,Mobile Phone Order,true,0,New,,2021-01-05 12:05:36 +0800,2025-10-27 15:41:17 +0800,,false,,true,"","",,18086,4795488,,,"",37894,"",,true,,,,,false,[],[],,,"",0.0,905.33,0.0,Hardware;Phones;Mobiles,MyMobile,,,,,,,,,,,,,,,,,,,,""
